bill_bill_type,bill_billing_entity,bill_billing_period_end_date,bill_billing_period_start_date,bill_invoice_id,bill_invoicing_entity,bill_payer_account_id,bill_payer_account_name,cost_category,discount,discount_bundled_discount,discount_total_discount,identity_line_item_id,identity_time_interval,line_item_availability_zone,line_item_blended_cost,line_item_blended_rate,line_item_currency_code,line_item_legal_entity,line_item_line_item_description,line_item_line_item_type,line_item_net_unblended_cost,line_item_net_unblended_rate,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_operation,line_item_product_code,line_item_tax_type,line_item_unblended_cost,line_item_unblended_rate,line_item_usage_account_id,line_item_usage_account_name,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,line_item_usage_type,pricing_currency,pricing_lease_contract_length,pricing_offering_class,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_purchase_option,pricing_rate_code,pricing_rate_id,pricing_term,pricing_unit,product,product_comment,product_fee_code,product_fee_description,product_from_location,product_from_location_type,product_from_region_code,product_instance_family,product_instance_type,product_instancesku,product_location,product_location_type,product_operation,product_pricing_unit,product_product_family,product_region_code,product_servicecode,product_sku,product_to_location,product_to_location_type,product_to_region_code,product_usagetype,reservation_amortized_upfront_cost_for_usage,reservation_amortized_upfront_fee_for_billing_period,reservation_availability_zone,reservation_effective_cost,reservation_end_time,reservation_modification_status,reservation_net_amortized_upfront_cost_for_usage,reservation_net_amortized_upfront_fee_for_billing_period,reservation_net_effective_cost,reservation_net_recurring_fee_for_usage,reservation_net_unused_amortized_upfront_fee_for_billing_period,reservation_net_unused_recurring_fee,reservation_net_upfront_value,reservation_normalized_units_per_reservation,reservation_number_of_reservations,reservation_recurring_fee_for_usage,reservation_reservation_a_r_n,reservation_start_time,reservation_subscription_id,reservation_total_reserved_normalized_units,reservation_total_reserved_units,reservation_units_per_reservation,reservation_unused_amortized_upfront_fee_for_billing_period,reservation_unused_normalized_unit_quantity,reservation_unused_quantity,reservation_unused_recurring_fee,reservation_upfront_value,resource_tags,savings_plan_amortized_upfront_commitment_for_billing_period,savings_plan_end_time,savings_plan_instance_type_family,savings_plan_net_amortized_upfront_commitment_for_billing_period,savings_plan_net_recurring_commitment_for_billing_period,savings_plan_net_savings_plan_effective_cost,savings_plan_offering_type,savings_plan_payment_option,savings_plan_purchase_term,savings_plan_recurring_commitment_for_billing_period,savings_plan_region,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_effective_cost,savings_plan_savings_plan_rate,savings_plan_start_time,savings_plan_total_commitment_to_date,savings_plan_used_commitment,split_line_item_actual_usage,split_line_item_net_split_cost,split_line_item_net_unused_cost,split_line_item_parent_resource_id,split_line_item_public_on_demand_split_cost,split_line_item_public_on_demand_unused_cost,split_line_item_reserved_usage,split_line_item_split_cost,split_line_item_split_usage,split_line_item_split_usage_ratio,split_line_item_unused_cost
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,um3lix4ch6xckke5grgqhctipm2zqli2yxgeb6se5mk2awoxkaba,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,6.84E-5,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,TXT,AmazonRoute53,,6.84E-5,0.0000004000,938871395471,NuvoCodes,171.0,2024-02-12T03:00:00.000Z,2024-02-01T00:00:00.000Z,DNS-Queries,USD,,,6.84E-5,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,ujprwy4wfbmn54sac4f3dwr227nyxvhwljjlw2g3zznsyhubm6gq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,3.6E-6,0.0000004000,USD,"Amazon Web Services, Inc.","$0.40 per 1,000,000 queries for the first 1 Billion queries",Usage,,,0.0,0.0,UNSUPPORTED,AmazonRoute53,,3.6E-6,0.0000004000,938871395471,NuvoCodes,9.0,2024-02-12T04:00:00.000Z,2024-02-02T00:00:00.000Z,DNS-Queries,USD,,,3.6E-6,0.0000004000,,JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK,39426817673,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""External"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,JHRA6QBEDT9FZVT5,,,,DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,fu4t2cjnjiro5h2sqdcnuhk2pbkdhqmpaj2tk7b7c7k4lidfv5gq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,8.387E-7,0.0200000000,USD,"Amazon Web Services, Inc.",$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),Usage,,,0.0,0.0,FargateTask,AmazonECS,,8.387E-7,0.0200000000,938871395471,NuvoCodes,4.19375E-5,2024-02-11T01:00:00.000Z,2024-02-03T11:00:00.000Z,USE1-EUW2-AWS-Out-Bytes,USD,,,8.388E-7,0.0200000000,,JNYSB2CFFU532DFN.JRTCKXETXF.6YS6EN2CT7,43049763742,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Elastic Container Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,JNYSB2CFFU532DFN,EU (London),AWS Region,eu-west-2,USE1-EUW2-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011310,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,5nnivxnlym2xhul6ycf3u247kuaft62457gdk2n7ml6neool4zma,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per request - HTTP or HTTPS under the global monthly free tier,Usage,,,0.0,0.0,GET,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,2.0,2024-02-07T15:00:00.000Z,2024-02-01T12:00:00.000Z,AU-Requests-Tier1,USD,,,1.8E-6,0.0000009000,,JYWBAKWR4AVKH8DT.A429C66SYZ.6YS6EN2CT7,35115493915,,Requests,"{""request_type"":""CloudFront-Request-Tier1"",""request_description"":""HTTP GET and HEAD requests"",""product_name"":""Amazon CloudFront"",""region"":""ap-southeast-2"",""servicename"":""Amazon CloudFront""}",,,,,,,,,,Australia,AWS Edge Location,,,Request,,AmazonCloudFront,JYWBAKWR4AVKH8DT,,,,AU-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,qwkrngviu7pmyj7zc4ufxyjx3wxbygzivoaenrehhovyfnupde7a,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0398052697,0.1000000000,USD,"Amazon Web Services, Inc.",$0.10 per GB-month of data storage,Usage,,,0.0,0.0,TimedStorage-ByteHrs,AmazonECR,,0.0398052697,0.1000000000,938871395471,NuvoCodes,0.3980526452,2024-02-11T19:00:00.000Z,2024-02-01T00:00:00.000Z,TimedStorage-ByteHrs,USD,,,0.0398052645,0.1000000000,,KJC988R4J65BDMTQ.JRTCKXETXF.6YS6EN2CT7,28453455231,OnDemand,GB-Mo,"{""platostoragetype"":""TimedStorage"",""product_name"":""Amazon EC2 Container Registry (ECR)"",""region"":""us-east-1"",""servicename"":""Amazon EC2 Container Registry (ECR)"",""storage_type"":""S3""}",,,,,,,,,,US East (N. Virginia),AWS Region,,,EC2 Container Registry,us-east-1,AmazonECR,KJC988R4J65BDMTQ,,,,TimedStorage-ByteHrs,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011200,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,vq3strshb62ixfzimdfsykb46uveqph6xif6y6gupr5prc2usgga,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,2.5,0.5000000000,USD,"Amazon Web Services, Inc.",$0.50 per Hosted Zone for the first 25 Hosted Zones,Usage,,,0.0,0.0,HostedZone,AmazonRoute53,,2.5,0.5000000000,938871395471,NuvoCodes,5.0,2024-02-01T01:00:00.000Z,2024-02-01T00:00:00.000Z,HostedZone,USD,,,2.5,0.5000000000,,KVPGEJE88UW8S779.JRTCKXETXF.G2A93NZ7DT,39426817763,OnDemand,HostedZone,"{""description"":""Route53 Hosted Zone"",""product_name"":""Amazon Route 53"",""region"":""global"",""servicename"":""Amazon Route 53""}",,,,,,,,,,Any,AWS Region,,,DNS Zone,,AmazonRoute53,KVPGEJE88UW8S779,,,,HostedZone,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,uxqu6mtvgnnmvw7el6p2hrl5qomuudaeqbzrb23o23kgxo3unhwq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.00 per GB - US East (Northern Virginia) data transfer from US West (Northern California),Usage,,,0.0,0.0,FargateTask,AmazonECS,,0.0,0.0000000000,938871395471,NuvoCodes,5.001E-7,2024-02-05T02:00:00.000Z,2024-02-05T01:00:00.000Z,USE1-USW1-AWS-In-Bytes,USD,,,0.0,0.0000000000,,NBUQPTSYHSXS2EB6.JRTCKXETXF.6YS6EN2CT7,43049759663,OnDemand,GB,"{""transfer_type"":""InterRegion Inbound"",""product_name"":""Amazon Elastic Container Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,NBUQPTSYHSXS2EB6,US West (N. California),AWS Region,us-west-1,USE1-USW1-AWS-In-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011310,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,fmwdp5sxt2lokodj6bmeac3vv7u7wsbr2caqwtpewjmeqfai7e6q,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per request - HTTP or HTTPS under the global monthly free tier,Usage,,,0.0,0.0,GET,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,218.0,2024-02-12T00:00:00.000Z,2024-02-01T02:00:00.000Z,US-Requests-Tier1,USD,,,1.635E-4,0.0000007500,,NJD45NCV7D7JXRXJ.A429C66SYZ.6YS6EN2CT7,35115493943,,Requests,"{""request_type"":""CloudFront-Request-Tier1"",""request_description"":""HTTP GET and HEAD requests"",""product_name"":""Amazon CloudFront"",""region"":""us-east-1"",""servicename"":""Amazon CloudFront""}",,,,,,,,,,United States,AWS Edge Location,,,Request,,AmazonCloudFront,NJD45NCV7D7JXRXJ,,,,US-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,hhgx2tdrmby4tnkfb6xzjb3nw2e7fxztlypcva6te4byj2cbontq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per request - HTTP or HTTPS under the global monthly free tier,Usage,,,0.0,0.0,HEAD,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,10.0,2024-02-04T07:00:00.000Z,2024-02-04T06:00:00.000Z,US-Requests-Tier1,USD,,,7.5E-6,0.0000007500,,NJD45NCV7D7JXRXJ.A429C66SYZ.6YS6EN2CT7,35115493943,,Requests,"{""request_type"":""CloudFront-Request-Tier1"",""request_description"":""HTTP GET and HEAD requests"",""product_name"":""Amazon CloudFront"",""region"":""us-east-1"",""servicename"":""Amazon CloudFront""}",,,,,,,,,,United States,AWS Edge Location,,,Request,,AmazonCloudFront,NJD45NCV7D7JXRXJ,,,,US-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,wug7plwwv2ule7f54khsuoyo7v7reay4cfor3q2uwznj5u6tswhq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per request - HTTP or HTTPS under the global monthly free tier,Usage,,,0.0,0.0,GET,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,343.0,2024-02-12T00:00:00.000Z,2024-02-01T02:00:00.000Z,US-Requests-Tier2-HTTPS,USD,,,3.43E-4,0.0000010000,,NPFD6SEH9MXS8M4J.A429C66SYZ.6YS6EN2CT7,35115493944,,Requests,"{""request_type"":""CloudFront-Request-Tier2"",""request_description"":""HTTPS GET and HEAD requests"",""product_name"":""Amazon CloudFront"",""region"":""us-east-1"",""servicename"":""Amazon CloudFront""}",,,,,,,,,,United States,AWS Edge Location,,,Request,,AmazonCloudFront,NPFD6SEH9MXS8M4J,,,,US-Requests-Tier2-HTTPS,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,xbusihg3f3azfpvz6bunkx2ncg2t35enzotjjvj63gbu2xn4bnwa,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per request - HTTP or HTTPS under the global monthly free tier,Usage,,,0.0,0.0,HEAD,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,10.0,2024-02-04T07:00:00.000Z,2024-02-04T06:00:00.000Z,US-Requests-Tier2-HTTPS,USD,,,1.0E-5,0.0000010000,,NPFD6SEH9MXS8M4J.A429C66SYZ.6YS6EN2CT7,35115493944,,Requests,"{""request_type"":""CloudFront-Request-Tier2"",""request_description"":""HTTPS GET and HEAD requests"",""product_name"":""Amazon CloudFront"",""region"":""us-east-1"",""servicename"":""Amazon CloudFront""}",,,,,,,,,,United States,AWS Edge Location,,,Request,,AmazonCloudFront,NPFD6SEH9MXS8M4J,,,,US-Requests-Tier2-HTTPS,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,y2xxiayphfqwztermvaj66pivhx5wjl2nmsewgj7qvgtqhvljeta,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,2.161E-7,0.0200000000,USD,"Amazon Web Services, Inc.",$0.02 per GB - US East (Northern Virginia) data transfer to EU (Ireland),Usage,,,0.0,0.0,FargateTask,AmazonECS,,2.161E-7,0.0200000000,938871395471,NuvoCodes,1.08034E-5,2024-02-04T19:00:00.000Z,2024-02-03T15:00:00.000Z,USE1-EU-AWS-Out-Bytes,USD,,,2.161E-7,0.0200000000,,NW4B786HNAH6HZ7R.JRTCKXETXF.6YS6EN2CT7,43049758037,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Elastic Container Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,NW4B786HNAH6HZ7R,EU (Ireland),AWS Region,eu-west-1,USE1-EU-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011310,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,wkl3vkqwo5gn6gmy5sheizw77zrdo54yqilflyfdhxfdjq7kaefa,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.59563,0.0044450000,USD,"Amazon Web Services, Inc.",AWS Fargate - Memory  - US East (N.Virginia),Usage,,,0.0,0.0,FargateTask,AmazonECS,,0.59563,0.0044450000,938871395471,NuvoCodes,134.0,2024-02-12T04:00:00.000Z,2024-02-01T00:00:00.000Z,USE1-Fargate-GB-Hours,USD,,,0.59563,0.0044450000,,PBZNQUSEXZUC34C9.JRTCKXETXF.6YS6EN2CT7,44564816678,OnDemand,hours,"{""memorytype"":""perGB"",""product_name"":""Amazon Elastic Container Service"",""tenancy"":""Shared"",""region"":""us-east-1"",""servicename"":""Amazon Elastic Container Service""}",,,,,,,,,,US East (N. Virginia),AWS Region,,,Compute,us-east-1,AmazonECS,PBZNQUSEXZUC34C9,,,,USE1-Fargate-GB-Hours,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541116,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,golzxj3xsjdbeezvudtlor5w64iuhsdwoiqkwmp2hxvlirbx6hdq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per GB - regional data transfer under the monthly global free tier,Usage,,,0.0,0.0,FargateTask,AmazonECS,,0.0,0.0000000000,938871395471,NuvoCodes,2.55069E-5,2024-02-09T22:00:00.000Z,2024-02-01T12:00:00.000Z,DataTransfer-Regional-Bytes,USD,,,2.551E-7,0.0100000000,,PNUBVW4CPC8XA46W.A429C66SYZ.6YS6EN2CT7,43048851822,,GB,"{""transfer_type"":""IntraRegion"",""product_name"":""Amazon Elastic Container Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,PNUBVW4CPC8XA46W,US East (N. Virginia),AWS Region,us-east-1,DataTransfer-Regional-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011310,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,5xinlyptdffnaj7jyslaemh2mju675bjnu362ikp6eddu4eizcga,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per request - HTTP or HTTPS under the global monthly free tier,Usage,,,0.0,0.0,GET,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,2.0,2024-02-07T07:00:00.000Z,2024-02-05T06:00:00.000Z,IN-Requests-Tier1,USD,,,1.8E-6,0.0000009000,,QW9DRRBUB3Y64FJZ.A429C66SYZ.6YS6EN2CT7,35115493927,,Requests,"{""request_type"":""CloudFront-Request-Tier1"",""request_description"":""HTTP GET and HEAD requests"",""product_name"":""Amazon CloudFront"",""region"":""ap-south-1"",""servicename"":""Amazon CloudFront""}",,,,,,,,,,India,AWS Edge Location,,,Request,,AmazonCloudFront,QW9DRRBUB3Y64FJZ,,,,IN-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,5f4hmhoenis2jlzfzhogw43sc5ig4ifucqhhftcmxne5oujayosa,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",First 5GB per month of log data ingested is free.,Usage,,,0.0,0.0,PutLogEvents,AmazonCloudWatch,,0.0,0.0000000000,938871395471,NuvoCodes,1.550042E-4,2024-02-12T05:00:00.000Z,2024-02-01T00:00:00.000Z,USE1-DataProcessing-Bytes,USD,,,7.75021E-5,0.5000000000,,S8QGXX5R2BKKMDSJ.A429C66SYZ.6YS6EN2CT7,44204750919,,GB,"{""version"":""Current"",""product_name"":""AmazonCloudWatch"",""region"":""us-east-1"",""logs_destination"":""Amazon CloudWatch Logs"",""servicename"":""AmazonCloudWatch"",""group_description"":""Existing system, application, and custom log files"",""group"":""Ingested Logs""}",,,,,,,,,,US East (N. Virginia),AWS Region,PutLogEvents,,Data Payload,us-east-1,AmazonCloudWatch,S8QGXX5R2BKKMDSJ,,,,USE1-DataProcessing-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541109,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,hlqxb55wbzciaxslbeq72eyyjppcfvzexhtxic7gou2olvdfvthq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per request - HTTP or HTTPS under the global monthly free tier,Usage,,,0.0,0.0,GET,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,56.0,2024-02-11T23:00:00.000Z,2024-02-01T15:00:00.000Z,AP-Requests-Tier1,USD,,,5.04E-5,0.0000009000,,SFU45WD2UEM4A5NA.A429C66SYZ.6YS6EN2CT7,35115493911,,Requests,"{""request_type"":""CloudFront-Request-Tier1"",""request_description"":""HTTP GET and HEAD requests"",""product_name"":""Amazon CloudFront"",""region"":""ap-southeast-1"",""servicename"":""Amazon CloudFront""}",,,,,,,,,,Asia Pacific,AWS Edge Location,,,Request,,AmazonCloudFront,SFU45WD2UEM4A5NA,,,,AP-Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,cbcigsoooyfm44cogz4db3pskgurptumpn4c5l4qdrotzgunah5a,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",Queries to Alias records are free of charge,Usage,,,0.0,0.0,A,AmazonRoute53,,0.0,0.0000000000,938871395471,NuvoCodes,617.0,2024-02-12T05:00:00.000Z,2024-02-01T00:00:00.000Z,Intra-AWS-DNS-Queries,USD,,,0.0,0.0000000000,,SJ2RJA9FC4AMHVM9.JRTCKXETXF.6YS6EN2CT7,39426817658,OnDemand,Queries,"{""product_name"":""Amazon Route 53"",""routing_target"":""AWS Infrastructure"",""region"":""global"",""servicename"":""Amazon Route 53"",""routing_type"":""Standard""}",,,,,,,,,,,,,,DNS Query,,AmazonRoute53,SJ2RJA9FC4AMHVM9,,,,Intra-AWS-DNS-Queries,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541089,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,ad3fhdlautz6fgsv6m33mhkuahoyrewvpr2bqib7z6tpmup7i6ha,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per request - HTTP or HTTPS under the global monthly free tier,Usage,,,0.0,0.0,POST,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,1.0,2024-02-08T07:00:00.000Z,2024-02-08T06:00:00.000Z,US-Requests-HTTP-Proxy,USD,,,7.5E-7,0.0000007500,,SUYUX3YD9AB7U6US.A429C66SYZ.6YS6EN2CT7,35115493941,,Requests,"{""request_type"":""CloudFront-Request-HTTP-Proxy"",""request_description"":""HTTP DELETE, OPTIONS, PATCH, POST, and PUT requests that CloudFront forwards to your origin"",""product_name"":""Amazon CloudFront"",""region"":""us-east-1"",""servicename"":""Amazon CloudFront""}",,,,,,,,,,United States,AWS Edge Location,,,Request,,AmazonCloudFront,SUYUX3YD9AB7U6US,,,,US-Requests-HTTP-Proxy,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
